sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor,in,out,nhIP,initialFlags,sessionFlags,attributes,application,class,type,sTime+msec,eTime+msec,dur+msec,iType,iCode,scc,dcc
192.168.1.1,224.0.0.1,0,0,2,13,468,,1445802194.384,1625.047,1445803819.431,S0,0,0,0.0.0.0,,,S,0,all,out,1445802194.384,1445803819.431,1625.047,,,--,--
192.168.1.7,224.0.1.60,0,0,2,13,416,,1445802326.690,1747.112,1445804073.802,S0,0,0,0.0.0.0,,,TS,0,all,out,1445802326.690,1445804073.802,1747.112,,,--,--
192.168.1.1,224.0.0.22,0,0,2,12,480,,1445802448.346,1748.340,1445804196.686,S0,0,0,0.0.0.0,,,TS,0,all,out,1445802448.346,1445804196.686,1748.340,,,--,--
192.168.1.5,224.0.0.22,0,0,2,12,480,,1445802827.445,1621.052,1445804448.497,S0,0,0,0.0.0.0,,,TS,0,all,out,1445802827.445,1445804448.497,1621.052,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,556,207701,,1445802888.689,1799.652,1445804688.341,S0,0,0,0.0.0.0,,,TC,80,all,out,1445802888.689,1445804688.341,1799.652,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,26,5029,,1445803130.152,1710.041,1445804840.193,S0,0,0,0.0.0.0,,,TC,0,all,out,1445803130.152,1445804840.193,1710.041,,,--,--
192.168.1.6,192.168.1.255,137,137,17,5,390,,1445799930.668,0.000,1445799930.668,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445799930.668,1445799930.668,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,5,390,,1445799930.850,0.010,1445799930.860,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445799930.850,1445799930.860,0.010,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445800530.835,0.000,1445800530.835,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445800530.835,1445800530.835,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,2,156,,1445800530.834,0.002,1445800530.836,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445800530.834,1445800530.836,0.002,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445801130.836,0.000,1445801130.836,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445801130.836,1445801130.836,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,1,78,,1445801131.024,0.000,1445801131.024,S0,0,0,0.0.0.0,,,,137,all,int2int,1445801131.024,1445801131.024,0.000,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,188,12220,PA,1445800295.988,1784.658,1445802080.646,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445800295.988,1445802080.646,1784.658,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,188,11453,PA,1445800295.988,1784.658,1445802080.646,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445800295.988,1445802080.646,1784.658,,,--,--
192.168.1.5,192.168.1.255,137,137,17,5,390,,1445802330.991,0.615,1445802331.606,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445802330.991,1445802331.606,0.615,,,--,--
192.168.1.6,192.168.1.255,137,137,17,6,468,,1445802330.992,0.614,1445802331.606,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445802330.992,1445802331.606,0.614,,,--,--
192.168.1.6,192.168.1.255,137,137,17,3,234,,1445802931.606,0.000,1445802931.606,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445802931.606,1445802931.606,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,3,234,,1445802931.794,0.003,1445802931.797,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445802931.794,1445802931.797,0.003,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,188,12220,PA,1445802096.042,1784.941,1445803880.983,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445802096.042,1445803880.983,1784.941,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,188,11453,PA,1445802096.042,1784.941,1445803880.983,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445802096.042,1445803880.983,1784.941,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445800144.172,0.000,1445800144.172,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445800144.172,1445800144.172,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445800737.282,0.000,1445800737.282,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445800737.282,1445800737.282,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445801924.963,0.000,1445801924.963,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445801924.963,1445801924.963,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445802517.368,0.000,1445802517.368,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445802517.368,1445802517.368,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445803108.751,0.000,1445803108.751,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445803108.751,1445803108.751,0.000,,,--,--
192.168.1.12,224.0.0.22,0,0,2,2,80,,1445803226.821,3.071,1445803229.892,S0,0,0,0.0.0.0,,,S,0,all,out,1445803226.821,1445803229.892,3.071,,,--,--
192.168.1.100,255.255.255.255,41147,63146,17,2,321,,1445803281.299,0.002,1445803281.301,S0,0,0,0.0.0.0,,,,0,all,out,1445803281.299,1445803281.301,0.002,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,64,25610,,1445803494.608,0.311,1445803494.919,S0,0,0,0.0.0.0,,,,80,all,out,1445803494.608,1445803494.919,0.311,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,51,21099,,1445803704.739,18.844,1445803723.583,S0,0,0,0.0.0.0,,,,53,all,out,1445803704.739,1445803723.583,18.844,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,7,924,,1445803209.310,601.007,1445803810.317,S0,0,0,0.0.0.0,,,S,0,all,out,1445803209.310,1445803810.317,601.007,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,3,758,,1445804085.989,0.006,1445804085.995,S0,0,0,0.0.0.0,,,,80,all,out,1445804085.989,1445804085.995,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,55,23617,,1445804300.832,19.056,1445804319.888,S0,0,0,0.0.0.0,,,,53,all,out,1445804300.832,1445804319.888,19.056,,,--,--
192.168.1.12,224.0.0.22,0,0,2,8,320,,1445803618.720,840.838,1445804459.558,S0,0,0,0.0.0.0,,,S,0,all,out,1445803618.720,1445804459.558,840.838,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445804532.984,0.000,1445804532.984,S0,0,0,0.0.0.0,,,,0,all,out,1445804532.984,1445804532.984,0.000,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,4,528,,1445804315.271,279.460,1445804594.731,S0,0,0,0.0.0.0,,,S,0,all,out,1445804315.271,1445804594.731,279.460,,,--,--
192.168.1.10,224.0.0.22,0,0,2,15,600,,1445803329.223,1741.992,1445805071.215,S0,0,0,0.0.0.0,,,TS,0,all,out,1445803329.223,1445805071.215,1741.992,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,50,21747,,1445804893.955,18.850,1445804912.805,S0,0,0,0.0.0.0,,,,53,all,out,1445804893.955,1445804912.805,18.850,,,--,--
192.168.1.12,224.0.0.22,0,0,2,2,80,,1445804990.010,2.968,1445804992.978,S0,0,0,0.0.0.0,,,S,0,all,out,1445804990.010,1445804992.978,2.968,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,24,2510,,1445803550.007,1780.085,1445805330.092,S0,0,0,0.0.0.0,,,TC,53,all,out,1445803550.007,1445805330.092,1780.085,,,--,--
192.168.1.7,239.255.255.250,0,0,2,13,416,,1445803702.281,1750.491,1445805452.772,S0,0,0,0.0.0.0,,,TS,0,all,out,1445803702.281,1445805452.772,1750.491,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,2,551,,1445805286.062,0.003,1445805286.065,S0,0,0,0.0.0.0,,,,80,all,out,1445805286.062,1445805286.065,0.003,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445805298.247,1.024,1445805299.271,S0,0,0,0.0.0.0,,,S,0,all,out,1445805298.247,1445805299.271,1.024,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,66,26367,,1445805484.622,0.297,1445805484.919,S0,0,0,0.0.0.0,,,,80,all,out,1445805484.622,1445805484.919,0.297,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,51,22182,,1445805486.361,18.843,1445805505.204,S0,0,0,0.0.0.0,,,,53,all,out,1445805486.361,1445805505.204,18.843,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,6,769,,1445805009.364,528.100,1445805537.464,S0,0,0,0.0.0.0,,,,0,all,out,1445805009.364,1445805537.464,528.100,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445805571.560,0.000,1445805571.560,S0,0,0,0.0.0.0,,,,0,all,out,1445805571.560,1445805571.560,0.000,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445804194.434,1690.625,1445805885.059,S0,0,0,0.0.0.0,,,TS,0,all,out,1445804194.434,1445805885.059,1690.625,,,--,--
192.168.1.7,224.0.1.60,0,0,2,14,448,,1445804200.680,1691.547,1445805892.227,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445804200.680,1445805892.227,1691.547,,,--,--
192.168.1.1,224.0.0.22,0,0,2,13,520,,1445804326.022,1693.698,1445806019.720,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445804326.022,1445806019.720,1693.698,,,--,--
192.168.1.6,224.0.0.251,5353,5353,17,4,1186,,1445805844.688,9.080,1445805853.768,S0,0,0,0.0.0.0,,,,53,all,out,1445805844.688,1445805853.768,9.080,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,66,29244,,1445806018.594,19.359,1445806037.953,S0,0,0,0.0.0.0,,,,53,all,out,1445806018.594,1445806037.953,19.359,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445806038.665,0.000,1445806038.665,S0,0,0,0.0.0.0,,,,0,all,out,1445806038.665,1445806038.665,0.000,,,--,--
192.168.1.5,224.0.0.22,0,0,2,12,480,,1445804703.585,1689.498,1445806393.083,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445804703.585,1445806393.083,1689.498,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,572,213329,,1445804718.129,1771.944,1445806490.073,S0,0,0,0.0.0.0,,,TC,80,all,out,1445804718.129,1445806490.073,1771.944,,,--,--
192.168.1.12,224.0.0.22,0,0,2,3,120,,1445806392.674,3.073,1445806395.747,S0,0,0,0.0.0.0,,,S,0,all,out,1445806392.674,1445806395.747,3.073,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,3,758,,1445806426.679,0.005,1445806426.684,S0,0,0,0.0.0.0,,,,80,all,out,1445806426.679,1445806426.684,0.005,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,25,5703,,1445804950.175,1760.565,1445806710.740,S0,0,0,0.0.0.0,,,TC,0,all,out,1445804950.175,1445806710.740,1760.565,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,55,22664,,1445806611.716,18.850,1445806630.566,S0,0,0,0.0.0.0,,,,53,all,out,1445806611.716,1445806630.566,18.850,,,--,--
192.168.1.10,224.0.0.22,0,0,2,14,560,,1445805196.455,1696.154,1445806892.609,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445805196.455,1445806892.609,1696.154,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,2,241,,1445806719.751,0.004,1445806719.755,S0,0,0,0.0.0.0,,,,0,all,out,1445806719.751,1445806719.755,0.004,,,--,--
192.168.1.5,224.0.0.22,0,0,2,3,120,,1445806512.076,250.991,1445806763.067,S0,0,0,0.0.0.0,,,CS,0,all,out,1445806512.076,1445806763.067,250.991,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,28,2828,,1445805470.078,1780.944,1445807251.022,S0,0,0,0.0.0.0,,,TC,53,all,out,1445805470.078,1445807251.022,1780.944,,,--,--
192.168.1.7,239.255.255.250,0,0,2,14,448,,1445805573.403,1696.565,1445807269.968,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445805573.403,1445807269.968,1696.565,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445806009.992,1750.076,1445807760.068,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445806009.992,1445807760.068,1750.076,,,--,--
192.168.1.7,224.0.1.60,0,0,2,14,448,,1445806017.877,1750.895,1445807768.772,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445806017.877,1445807768.772,1750.895,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445806136.972,1748.336,1445807885.308,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445806136.972,1445807885.308,1748.336,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,606,226104,,1445806519.861,1799.955,1445808319.816,S0,0,0,0.0.0.0,,,TC,80,all,out,1445806519.861,1445808319.816,1799.955,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445803531.779,0.000,1445803531.779,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445803531.779,1445803531.779,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,2,156,,1445803531.778,0.002,1445803531.780,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445803531.778,1445803531.780,0.002,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445804131.780,0.000,1445804131.780,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445804131.780,1445804131.780,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,2,156,,1445804131.967,0.002,1445804131.969,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445804131.967,1445804131.969,0.002,,,--,--
192.168.1.5,192.168.1.255,137,137,17,1,78,,1445804731.952,0.000,1445804731.952,S0,0,0,0.0.0.0,,,,137,all,int2int,1445804731.952,1445804731.952,0.000,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445804731.952,0.000,1445804731.952,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445804731.952,1445804731.952,0.000,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,188,12220,PA,1445803896.103,1790.259,1445805686.362,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445803896.103,1445805686.362,1790.259,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,188,11453,PA,1445803896.103,1790.259,1445805686.362,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445803896.103,1445805686.362,1790.259,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,192,,1445805843.666,1.999,1445805845.665,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445805843.666,1445805845.665,1.999,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,190,12353,PA,1445805696.272,1796.169,1445807492.441,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445805696.272,1445807492.441,1796.169,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,190,11596,PA,1445805696.272,1796.169,1445807492.441,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445805696.272,1445807492.441,1796.169,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445803703.409,0.000,1445803703.409,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445803703.409,1445803703.409,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445804299.420,0.000,1445804299.420,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445804299.420,1445804299.420,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445804892.523,0.000,1445804892.523,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445804892.523,1445804892.523,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445806018.186,0.000,1445806018.186,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445806018.186,1445806018.186,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445806610.283,0.000,1445806610.283,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445806610.283,1445806610.283,0.000,,,--,--
192.168.1.100,255.255.255.255,41147,63146,17,1,160,,1445806822.462,0.000,1445806822.462,S0,0,0,0.0.0.0,,,,0,all,out,1445806822.462,1445806822.462,0.000,,,--,--
192.168.1.12,224.0.0.22,0,0,2,6,240,,1445806929.372,169.580,1445807098.952,S0,0,0,0.0.0.0,,,S,0,all,out,1445806929.372,1445807098.952,169.580,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,62,25441,,1445807204.530,19.150,1445807223.680,S0,0,0,0.0.0.0,,,,53,all,out,1445807204.530,1445807223.680,19.150,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,4,528,,1445807023.480,341.004,1445807364.484,S0,0,0,0.0.0.0,,,S,0,all,out,1445807023.480,1445807364.484,341.004,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,71,28462,,1445807415.175,0.317,1445807415.492,S0,0,0,0.0.0.0,,,,80,all,out,1445807415.175,1445807415.492,0.317,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445807528.842,1.024,1445807529.866,S0,0,0,0.0.0.0,,,S,0,all,out,1445807528.842,1445807529.866,1.024,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,3,758,,1445807626.741,0.006,1445807626.747,S0,0,0,0.0.0.0,,,,80,all,out,1445807626.741,1445807626.747,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,64,27087,,1445807793.862,19.047,1445807812.909,S0,0,0,0.0.0.0,,,,53,all,out,1445807793.862,1445807812.909,19.047,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445807824.993,0.000,1445807824.993,S0,0,0,0.0.0.0,,,,0,all,out,1445807824.993,1445807824.993,0.000,,,--,--
192.168.1.12,224.0.0.22,0,0,2,4,160,,1445807626.126,221.396,1445807847.522,S0,0,0,0.0.0.0,,,S,0,all,out,1445807626.126,1445807847.522,221.396,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,29,5559,,1445806810.789,1720.073,1445808530.862,S0,0,0,0.0.0.0,,,TC,0,all,out,1445806810.789,1445808530.862,1720.073,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445808401.422,1.023,1445808402.445,S0,0,0,0.0.0.0,,,S,0,all,out,1445808401.422,1445808402.445,1.023,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,61,23236,,1445808386.676,18.543,1445808405.219,S0,0,0,0.0.0.0,,,,53,all,out,1445808386.676,1445808405.219,18.543,,,--,--
192.168.1.10,224.0.0.22,0,0,2,12,480,,1445807011.089,1502.362,1445808513.451,S0,0,0,0.0.0.0,,,CS,0,all,out,1445807011.089,1445808513.451,1502.362,,,--,--
192.168.1.5,224.0.0.22,0,0,2,11,440,,1445807142.063,1496.115,1445808638.178,S0,0,0,0.0.0.0,,,S,0,all,out,1445807142.063,1445808638.178,1496.115,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,2,453,,1445808826.706,0.003,1445808826.709,S0,0,0,0.0.0.0,,,,80,all,out,1445808826.706,1445808826.709,0.003,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,31,2948,,1445807370.730,1719.870,1445809090.600,S0,0,0,0.0.0.0,,,TC,53,all,out,1445807370.730,1445809090.600,1719.870,,,--,--
192.168.1.12,224.0.0.22,0,0,2,4,160,,1445808615.344,301.378,1445808916.722,S0,0,0,0.0.0.0,,,S,0,all,out,1445808615.344,1445808916.722,301.378,,,--,--
192.168.1.7,239.255.255.250,0,0,2,15,480,,1445807392.849,1746.596,1445809139.445,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445807392.849,1445809139.445,1746.596,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,53,23414,,1445808981.028,19.048,1445809000.076,S0,0,0,0.0.0.0,,,,53,all,out,1445808981.028,1445809000.076,19.048,,,--,--
192.168.1.10,224.0.0.22,0,0,2,2,80,,1445808894.906,121.965,1445809016.871,S0,0,0,0.0.0.0,,,S,0,all,out,1445808894.906,1445809016.871,121.965,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445809216.963,0.926,1445809217.889,S0,0,0,0.0.0.0,,,S,0,all,out,1445809216.963,1445809217.889,0.926,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,3,373,,1445809075.033,269.935,1445809344.968,S0,0,0,0.0.0.0,,,,0,all,out,1445809075.033,1445809344.968,269.935,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,71,28408,,1445809405.286,0.302,1445809405.588,S0,0,0,0.0.0.0,,,,80,all,out,1445809405.286,1445809405.588,0.302,,,--,--
192.168.1.6,224.0.0.251,5353,5353,17,1,132,,1445809453.839,0.000,1445809453.839,S0,0,0,0.0.0.0,,,,53,all,out,1445809453.839,1445809453.839,0.000,,,--,--
192.168.1.1,224.0.0.1,0,0,2,14,504,,1445807885.103,1749.974,1445809635.077,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445807885.103,1445809635.077,1749.974,,,--,--
192.168.1.7,224.0.1.60,0,0,2,15,480,,1445807891.145,1746.287,1445809637.432,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445807891.145,1445809637.432,1746.287,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445808016.897,1752.021,1445809768.918,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445808016.897,1445809768.918,1752.021,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,56,23233,,1445809581.521,18.843,1445809600.364,S0,0,0,0.0.0.0,,,,53,all,out,1445809581.521,1445809600.364,18.843,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,588,219278,,1445808349.608,1770.779,1445810120.387,S0,0,0,0.0.0.0,,,TC,80,all,out,1445808349.608,1445810120.387,1770.779,,,--,--
192.168.1.5,224.0.0.22,0,0,2,6,240,,1445809015.230,876.982,1445809892.212,S0,0,0,0.0.0.0,,,S,0,all,out,1445809015.230,1445809892.212,876.982,,,--,--
192.168.1.10,239.255.255.250,35811,1900,17,3,758,,1445810026.771,0.006,1445810026.777,S0,0,0,0.0.0.0,,,,80,all,out,1445810026.771,1445810026.777,0.006,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,31,7023,,1445808630.812,1719.964,1445810350.776,S0,0,0,0.0.0.0,,,TC,0,all,out,1445808630.812,1445810350.776,1719.964,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,55,23088,,1445810176.690,18.747,1445810195.437,S0,0,0,0.0.0.0,,,,53,all,out,1445810176.690,1445810195.437,18.747,,,--,--
192.168.1.12,224.0.0.22,0,0,2,3,120,,1445810188.774,156.984,1445810345.758,S0,0,0,0.0.0.0,,,S,0,all,out,1445810188.774,1445810345.758,156.984,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,30,3084,,1445809190.545,1720.173,1445810910.718,S0,0,0,0.0.0.0,,,TC,53,all,out,1445809190.545,1445810910.718,1720.173,,,--,--
192.168.1.7,239.255.255.250,0,0,2,15,480,,1445809268.372,1745.466,1445811013.838,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445809268.372,1445811013.838,1745.466,,,--,--
192.168.1.10,224.0.0.22,0,0,2,14,560,,1445809394.224,1741.167,1445811135.391,S0,0,0,0.0.0.0,,,TS,0,all,out,1445809394.224,1445811135.391,1741.167,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445809760.111,1749.974,1445811510.085,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445809760.111,1445811510.085,1749.974,,,--,--
192.168.1.7,224.0.1.60,0,0,2,15,480,,1445809770.147,1744.240,1445811514.387,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445809770.147,1445811514.387,1744.240,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445809892.417,1747.210,1445811639.627,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445809892.417,1445811639.627,1747.210,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,588,219508,,1445810150.169,1770.360,1445811920.529,S0,0,0,0.0.0.0,,,TC,80,all,out,1445810150.169,1445811920.529,1770.360,,,--,--
192.168.1.5,224.0.0.22,0,0,2,11,440,,1445810269.262,1616.953,1445811886.215,S0,0,0,0.0.0.0,,,TS,0,all,out,1445810269.262,1445811886.215,1616.953,,,--,--
192.168.1.5,192.168.1.255,137,137,17,1,78,,1445807045.804,0.000,1445807045.804,S0,0,0,0.0.0.0,,,,137,all,int2int,1445807045.804,1445807045.804,0.000,,,--,--
192.168.1.6,192.168.1.255,137,137,17,1,96,,1445807045.809,0.000,1445807045.809,S0,0,0,0.0.0.0,,,,137,all,int2int,1445807045.809,1445807045.809,0.000,,,--,--
192.168.1.6,192.168.1.255,137,137,17,1,96,,1445807645.809,0.000,1445807645.809,S0,0,0,0.0.0.0,,,,137,all,int2int,1445807645.809,1445807645.809,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,3,234,,1445807645.991,0.002,1445807645.993,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445807645.991,1445807645.993,0.002,,,--,--
192.168.1.6,192.168.1.255,137,137,17,1,96,,1445808245.973,0.000,1445808245.973,S0,0,0,0.0.0.0,,,,137,all,int2int,1445808245.973,1445808245.973,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,3,234,,1445808245.973,0.003,1445808245.976,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445808245.973,1445808245.976,0.003,,,--,--
192.168.1.5,192.168.1.255,137,137,17,2,156,,1445808845.957,0.001,1445808845.958,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445808845.957,1445808845.958,0.001,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,187,12167,PA,1445807496.433,1774.176,1445809270.609,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445807496.433,1445809270.609,1774.176,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,187,11401,PA,1445807496.433,1774.176,1445809270.609,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445807496.433,1445809270.609,1774.176,,,--,--
192.168.1.5,192.168.1.255,137,137,17,2,156,,1445810046.022,0.002,1445810046.024,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445810046.022,1445810046.024,0.002,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,188,12220,PA,1445809296.583,1774.543,1445811071.126,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445809296.583,1445811071.126,1774.543,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,188,11453,PA,1445809296.583,1774.543,1445811071.126,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445809296.583,1445811071.126,1774.543,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445807203.200,0.000,1445807203.200,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445807203.200,1445807203.200,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445807793.249,0.000,1445807793.249,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445807793.249,1445807793.249,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445808385.244,14.848,1445808400.092,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445808385.244,1445808400.092,14.848,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445808979.493,0.000,1445808979.493,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445808979.493,1445808979.493,0.000,,,--,--
